"base_date","mac_address","ap_install_place","install_location_detail","open_date","category","address_dong","address_detail","latitude","longitude","pt_year","pt_month"
"20180425","642302fd765e18121ad42a39f8d67f4ce5eecc174835069ce2f374765cfe4ee8","Yongyeon_B","-","","-","- -","-","-","-","2018","04"
"20180425","def22302bc33e0a0906aefe20e52ca7ce5091d3e1be554660353b845b01e0793","SeosaraRoad_#2_NO46_B","-","","-","- -","-","-","-","2018","04"
"20180425","788c15fe96dfd109c59be72bb263bfc9f4e93a8b6cbe49737ab44945ac92c554","올인하우스","건물외벽 북","","사설관광지","서귀포시 성산읍","서귀포시 성산읍 고성리 57","33.425779","126.931337","2018","04"
"20180425","4007812026b373c1aea24740c0ff0c3cfb3a024964e0af8d36dd5fec75b85199","블루마운틴커피테마파크","매표소홀","","사설관광지","서귀포시 성산읍","서귀포시 성산읍 삼달리 1510-1","33.380169","126.837168","2018","04"
"20180425","8e5a5efad348cbf82b992e59a56a94f716f42da3583b6d95fe39f60204387af3","성산읍1","버스정류장 상부","","버스환승정류소","서귀포시 성산읍","서귀포시 성산읍 신산리 1041-4","33.380259","126.876179","2018","04"
"20180425","387790afcfce6e8960f63c44fb82a8d399be563cd5460e028d630f3a63c37878","1코스 시작점","건물 옥상 서","","올레코스","서귀포시 성산읍","성산읍 시흥리 12-64","33.477997","126.908349","2018","04"
"20180425","8dcacfc75d6ca1d93eaddab3e69460c27780fdaccdc09f82b75117638aebaf29","5코스","올레안내소 내","","올레코스","서귀포시 남원읍","서귀포시 남원읍 남원리 91-6","33.277846","126.719845","2018","04"
"20180425","11858f783e18ee0d15b44d17669739bca2735c90d6a8b87b5520e72ec0f8a82a","자연사랑갤러리","매표소홀","","사설관광지","서귀포시 표선면","서귀포시 표선면 가시리 1924","33.355484","126.771484","2018","04"
"20180425","0552c2b99b03f48c71f1802cd995eef234ff75a9e56d1e0a5adf38638f381910","다이나믹메이즈","매표소홀","","사설관광지","서귀포시 표선면","서귀포시 표선면 성읍리 2381","33.399144","126.78519","2018","04"
"20180425","f6b1608b72893c12c0b12618833514eb0c2f0a0a7a823d42a05dfe4494afc8bd","제주조랑말타운","승마대기소 건물외벽","","사설관광지","서귀포시 표선면","서귀포시 표선면 성읍리 2867","33.407876","126.772627","2018","04"
"20180425","3a68111473492efbcb9b06aa61698580c05b9dfcd26857e3c97dd9d1b3e39ed1","표선면2","버스정류장 상부","","버스환승정류소","서귀포시 표선면","서귀포시 표선면 성읍리 668-5","33.389315","126.798544","2018","04"
"20180425","cec9c92d2de8322e342bf9007767d72519b2970d6ca44cd41a4afc061ec437a7","토이파크","건물외벽","","사설관광지","서귀포시 안덕면","서귀포시 안덕면 동광리 383","33.319099","126.345731","2018","04"
"20180425","b1ad3fc18ec87ff8034e0dec3f2e8b7be406e5dafab4166511040e7fa8703877","안덕면3","버스정류장 상부","","버스환승정류소","서귀포시 안덕면","서귀포시 안덕면 동광리 824-1","33.31044","126.341096","2018","04"
"20180425","750b19bb11e68e98e547564c59a4f76e39f56679e2f5c323c19fdaf607d395a5","세계자동차박물관 #1","매표소","","사설관광지","서귀포시 안덕면","서귀포시 안덕면 상창리 2065-4","33.283209","126.349771","2018","04"
"20180425","9afcab9d9d5ad6b8c7ec859d5aad2818ee774b4d0b94f36969b56d1e36b02bac","안덕면1","버스정류장 상부","","버스환승정류소","서귀포시 안덕면","서귀포시 안덕면 화순리 1079-4","33.246464","126.334979","2018","04"
"20180425","1bd9ee8bffd9a92a63fdd7e7b2348924df770f9532b908a1bfc7694fd1044a50","화순 곶자왈 생태탐방숲길","화장실 외벽","","숲길","서귀포시 안덕면","서귀포시 안덕면 화순리 2045","33.264635","126.33123","2018","04"
"20180425","aaffdefc9df2608f01686612cad82f5a47836b740839f8444633425cfc44aa88","화순 금모래해변","관리사무실 외벽","","해변","서귀포시 안덕면","서귀포시 안덕면 화순리 833-2 번지 선","33.240784","126.333525","2018","04"
"20180425","18a02168b9c444010a2dd1bf81255ad395567f2466a38c0335540b6393aa1264","송악산","화장실외벽 북","","공영관광지","서귀포시 대정읍","서귀포시 대정읍  상모리 238","33.199104","126.293515","2018","04"
"20180425","1a8a0629724e4c337759bda1e42acade7ab877f0d20f06752810d8a675086b65","노리매(매화테마공원)","건물외벽","","사설관광지","서귀포시 대정읍","서귀포시 대정읍 구억리 676","33.282","126.286721","2018","04"
"20180425","be5e5536d23a48a055c2f97b043e466a15340437476d7dd44cfe9eb1752a941c","엉또폭포","화장실 남","","공영관광지","서귀포시 강정동","서귀포시 염돈로 121-6","33.265064","126.49032","2018","04"
"20180425","681da5fe76a47f50287de34229cbac4cab575f21a168f06367d2d1f1e62477f3","제주한란전시관","매표소홀","","공영관광지","서귀포시 상효동","서귀포시 상효동 1421-15","33.296253","126.590654","2018","04"
"20180425","b1a2cd943bab52f675889fbcea9c43d1b2690e8879d68daeacb6c483bab7482c","돈내코","관리사무실 외벽 동","","공영관광지","서귀포시 상효동","서귀포시 상효동 1459","33.30033","126.5848","2018","04"
"20180425","700151e85373bdd328b820c87c7815f3b1fa2754ff8455840b9844fee0e57c8f","테디베어뮤지엄","매표소","","사설관광지","서귀포시 색달동","서귀포시 색달동 2889","33.250254","126.411977","2018","04"
"20180425","0c7437c86c07fee307880bfb1ece4eb93fafb7c5b8f58b39ed9a19edb091525a","믿거나말거나박물관","매표소홀","","사설관광지","서귀포시 색달동","서귀포시 색달동2864-2","33.251091","126.412761","2018","04"
"20180425","3af810a4365c40f5a36e02e6a8614a4c476d65588ea5e37bd23bec13ca81fd96","7-1코스","건물외벽","","올레코스","서귀포시 서귀동","서귀포시 서귀동 316-1","33.247419","126.558729","2018","04"
"20180425","8439b33c333150ab6ffbecfe59f37fb868e677a7ef57a87569fc0c843f566c28","칠십리 음식 특화거리","CCTV 폴대 2-2","","테마거리","서귀포시 서귀동","서귀포시 서귀동 70-4","33.243868","126.569025","2018","04"
"20180425","b71bc1cdf4f540ac1d9c05706f96ba8cc5176370f04d160769124892845f7a35","세계조가비박물관","건물외벽","","사설관광지","서귀포시 서홍동","서귀포시 서홍동 557-1","33.247469","126.551641","2018","04"
"20180425","93983ba7b4c33acad41522435d868a1e67e91c117864826cb59b496b97bf5359","외돌개","어린이CCTV폴대1","","공영관광지","서귀포시 서홍동","서귀포시 서홍동 784-4","33.240936","126.546826","2018","04"
"20180425","585f42ca9e24566c47cec90032bf3fef8c1a38365e4259146e142d60e91016dd","외돌개","어린이CCTV폴대2","","공영관광지","서귀포시 서홍동","서귀포시 서홍동 784-4","33.240936","126.546826","2018","04"
"20180425","11f3d05cb797508b565e5ae1a76471983d214c9d3f37af8f5f1ee9010b9784da","하효 쇠소깍 해변 #2","바다쪽 CCTV 폴대 2","","해변","서귀포시 하효동","서귀포시 하효동 990-4","33.254102","126.622657","2018","04"
"20180425","b716d9130ba0982a97f2419ffbf911d06199a1b85a50e07a1b344a1093a60754","아쿠아플라넷","매표소 천정 벽","","사설관광지","서귀포시 성산읍","서귀포시 성산읍 고성리 127-1","33.43375","126.925401","2018","04"
"20180425","fd11893a2c7de067d9451cb8e6bbe20d81d6e6e6d242ec18a4c7011af21b5eb0","TopdongThema#1_Square_A","-","","-","- -","-","-","-","2018","04"
"20180425","5b338b74cd3771f2b7db1b008ace6d1e4a25362087428dd73e8834136f5aa820","모구리야영장 #3","관리사무실 지붕 광장방향","","공영관광지","서귀포시 성산읍","서귀포시 성산읍 난산리 2960-1","33.405967","126.820678","2018","04"
"20180425","4ea55738ab33921e9f9444f2775a816c1f87c5b7a403f933a7ed917a1c34169e","워터월드","스쿠버사무실 외벽 서쪽방향","","사설관광지","서귀포시 법환동","서귀포시 법환동 914","33.247254","126.509211","2018","04"
"20180425","6a54e4b1467e00e6ab665787f53a1f39fa223ba86d17d3750a5c621da5b75f59","서귀포서부도서관","종합자료실","","공공 기관","서귀포시 중문동","서귀포시 중문동 1921-1","33.250957","126.432303","2018","04"
"20180425","6afd248c8ea495a687e8fd6b4f71c735aa5f8c99f5b7b923a2e10886cf15ac5b","서귀포서부도서관","성인열람실2","","공공 기관","서귀포시 중문동","서귀포시 중문동 1921-1","33.250957","126.432303","2018","04"
"20180425","a50a15b45b0879b7b199a64fedc4437c3fd3d0a554ee9231b31d0240ba699927","서귀포자연휴양림(녹나무동)","건물외벽 동쪽방향","","공영관광지","서귀포시 하원동","서귀포시 하원동 산1-1","33.312597","126.459548","2018","04"
"20180425","2a6cd7fff05a0bdb8b8aa27ccf51b4922a17c5f699fd2cf57d31699f3d83227c","서귀포자연휴양림(녹나무동)","건물외벽 족구장방향","","공영관광지","서귀포시 하원동","서귀포시 하원동 산1-1","33.312597","126.459548","2018","04"
"20180425","1a939761876a7cb9791e9295399d7bc19a727f758a386f997c6136a89293e969","백년초박물관","지하 전시실","","사설관광지","서귀포시 호근동","서귀포시 호근동 310-3","33.24795","126.533609","2018","04"
"20180425","4fd4d4c98628807582ebc97a41bdb3476f2413d556edc70b6832156efb32f18a","성산읍사무소 #1-1","건물 모서리 벽-1","","전기차충전소","서귀포시 성산읍","서귀포시 성산읍 고성리 1023-2","33.441961","126.911158","2018","04"
"20180425","60dbfde00f240d00f78c54ea50f2627b6da9d1fc266bbfae9431d948b33d8df1","성산읍사무소 #1-2","건물 모서리 벽-2","","전기차충전소","서귀포시 성산읍","서귀포시 성산읍 고성리 1023-2","33.441961","126.911158","2018","04"
"20180425","c7afe61ac2cdebec875babf32799bb1003ccaaee3988887cb5e8a1d55ea80d5d","KT성산포지점","전기인입 IP 주","","전기차충전소","서귀포시 성산읍","서귀포시 성산읍 고성리 1106-7","33.446966","126.912078","2018","04"
"20180425","9471b54aa0ee803615589ed048550af7f9014bd98160b3844833701f5bceacc1","남원 동부보건소 #1-1","건물 외벽 - 동","","전기차충전소","서귀포시 남원읍","서귀포시 남원읍 남원리 2359-1","33.275576","126.703344","2018","04"
"20180425","15046efba192a4ff4e0a5c6fb7c34876ea60dd8c90b62e1bc83bcc2303dc3ac7","성읍랜드 #1-2","매표소","","전기차충전소","서귀포시 표선면","서귀포시 표선면 성읍리 2060-1","33.39835","126.787247","2018","04"
"20180425","b1cd6f2d5ed2e0a3c79df55454f2f5f74764c0d67ff284887a57b36e8ef1b638","성읍민속마을-가로등 #3-1","가로등3-동","","공영관광지","서귀포시 표선면","서귀포시 표선면 성읍리 872","33.386675","126.801692","2018","04"
"20180425","ccddf4aa9e50b36471b05540de3c47c827003c48a2540c58c6b038c5709eff4c","안덕생활체육관#1-2","건물외벽 - 좌","","전기차충전소","서귀포시 안덕면","서귀포시 안덕면 화순서서로 59","33.256168","126.328565","2018","04"
"20180425","fd9168ef5c9aa1571732bd9b36ed9359311aaef927280b4ef43b0a6000fda17a","천지연 공영주차장#1-2","천정 - 남","","전기차충전소","서귀포시 서귀동","서귀포시 서귀동 305-1외 2필지","33.251375","126.559175","2018","04"
"20180425","7d8dd6ce78c1edfd9d8a6ef760fea8f39bacd0e3bf3eabd2b83febbaa6518485","자치경찰단 서귀포지역경찰대","건물외벽","","전기차충전소","서귀포시 서귀동","서귀포시 서귀동 556-15","33.244975","126.565652","2018","04"
"20180425","46fdba7294875cc7365b2739c5016a2c88c6e498e0e378d7043193c60562ead8","번개과학체험관 #1-2","건물외벽-남동","","사설관광지","서귀포시 토평동","서귀포시 토평동 1799","33.289702","126.588857","2018","04"
"20180425","98eff4a726d96a7000519e6ec6096020ca2da423e7682f98df3d495449fa2879","성산일출봉 #1","화장실 외벽","","전기차충전소","서귀포시 성산읍","서귀포시 성산읍 성산리 114-3","33.461341","126.935661","2018","04"
"20180425","9bc7f11811582a8d138485fed79f6ebb11eb8ab6ec30ed8f26f93e4d2c8443f2","남원읍사무소","CCTV 폴대","","전기차충전소","서귀포시 남원읍","서귀포시 남원읍 태위로 695","33.279918","126.720179","2018","04"
"20180425","fd9f52e7f12badf4c60db107bb9a00e31ef37802c7b7ad536abf1b3aeec33f2c","퐁낭 작은 도서관 앞 공영주차장(비석거리)","전기인입 IP 주","","전기차충전소","서귀포시 동홍동","서귀포시 동홍동 470-1","33.255512","126.572189","2018","04"
"20180425","4762f764c3f14667eebd415c8ec3e97a69a14d3edeaa399f9b69ea8cf818a222","보목하수처리장 #1-2","현관 비가림 위-서","","전기차충전소","서귀포시 보목동","서귀포시 보목동 1411-1","33.242845","126.591338","2018","04"
"20180425","937222ac73e22742f848d573e8ec5951b52f0a6746a7a9312a30b5f7add04aae","서귀포 치유의 숲 #5-4","방문자센타 중앙 홀","","공영관광지","서귀포시 호근동","서귀포시 산록남로 2271","33.292328","126.528442","2018","04"
"20180425","c0a84f6797857346d760af1fab7548d38e7f64aa1c7827a0eaff7351e98c5d93","회수사거리","KT IP주","","전기차충전소","서귀포시 회수동","서귀포시 회수동 788-2","33.263175","126.442645","2018","04"
"20180425","f0bd816b3bcd783d0e4748b5fb547976d663549c7c23d2ae478252135b85c903","표선면사무소","전기인입 IP주","","전기차충전소","서귀포시 표선면","서귀포시 표선면 표선리 701","33.326585","126.830538","2018","04"
"20180425","e4c133b320e1688ca43ff2aa6b09103183da1491f227514a344dbad690bb6acd","운진항 #2-2","여객선 대합실  건물옥상 - 남동(선착장방향)","","공영관광지","서귀포시 대정읍","서귀포시 대정읍 하모리 646-20","33.210076","126.258551","2018","04"
"20180425","64310c4548b81e14c9726f73aafbc7ea17a44256b8c8cc6d25d462f279a76fb9","국제평화센터","1층 홀","","공영관광지","서귀포시 중문동","서귀포시 중문관광로 227-24(중문동)","33.2444331","126.4043901","2018","04"
"20180425","46beff69fb83f1ab9228b4b17d1dbd72f15c455f92c236bfe1afb5cf676fc39b","노루생태관찰원","1층 전시실","","공영관광지","제주시 봉개동","제주시 명림로 520(봉개동)","33.4444147","126.6263563","2018","04"
"20180425","7606bf692ffb4947864e5fd36b1a9be084ef48b96efbe9569349851aa30484e8","디지탈플랜","사무실","","NMS운용","제주시 일도2동","제주시 연수로2길 21. 디지탈플랜","33.503205","126.545516","2018","04"
"20180425","2d3088bc827c6ae62869a326a8acd7d1184579ae91529a10c3c0f2ebaa0052b6","무오법정사","안내소 외벽","","공영관광지","서귀포시 도순동","서귀포시 도순동 산1","33.3088961","126.4737847","2018","04"
"20180425","2fd3b8282b34f235ebe13de2a9fe35f77be98683f223a6ea44113fdcea12977c","민속자연사박물관","1층 홀","","공영관광지","제주시 일도2동","제주시 삼성로 40(일도이동)","33.506167","126.531641","2018","04"
"20180425","0702c335f9c91cc1aa24d30bf9985e05b072ee8aa8ca10b5f97cf7b5e1e42971","발자국화석지관리사무소","건물 외벽","","공영관광지","서귀포시 대정읍","서귀포시 대정읍 상모리 626-1","33.217265","126.2754292","2018","04"
"20180425","051a19af273b3a0e748db7e794df12c94289fc753c9bfff3dbdaf6381de68c0b","WoljungBeach_#1_rest_A","-","","-","- -","-","-","-","2018","04"
"20180425","f143e3aa9aec5069928d3554ad73e7eec8789adfbb5f6840052e5b27fb7a7c61","붉은오름자연휴양림","사무실외벽(실내형(함체))","","공영관광지","서귀포시 표선면","서귀포시 표선면 남조로 1487-73","33.401471","126.675776","2018","04"
"20180425","1cb09faaa3f54f782c2cc443920376cd368517a1183c2493dd6f26fa7ba384cc","사라봉공원","화장실 외벽(방수함)","","공영관광지","제주시 건입동","제주시 건입동 387-1","33.518985","126.547418","2018","04"
"20180425","4cd796bcef164654be91d490f89375aa04e0d9bd03127bf27ff80835f6c18260","산방산(용머리"," 하멜상선)","용머리 1매표소","","공영관광지","서귀포시 안덕면","서귀포시 안덕면 사계리 111-2","33.2345","2018","04"
"20180425","6e8491203647a8531e21d023ac0e8782a5f06f83afb48898732881793b6f37dd","삼양동선사유적","실외전시관외벽(박스사용)","","공영관광지","제주시 삼양일동","제주시 선사로2길 13(삼양일동)","33.52363","126.58818","2018","04"
"20180425","4bf7a7e9c38251d011acd367f01d43bf22991f79fb035bb96868ad6cf57c9240","삼양동선사유적","실외전시관외벽(박스사용)","","공영관광지","제주시 삼양일동","제주시 선사로2길 13(삼양일동)","33.52332","126.587728","2018","04"
"20180425","0878bcde926a2bdf8353ff3ded3d7d040b93a94e823a459e24256aca1821c932","수운공원","화장실 IP주","","공영관광지","제주시 이도2동","제주시 이도2동 371","33.499729","126.539736","2018","04"
"20180425","fac964fa0dbfde7bedd644880213971b87c7744f840d28c985881a18d72c661f","애월체육관","중앙현관","","","공영관광지","제주시 애월읍","제주시 애월읍 고내리 1356","33.4630704","2018","04"
"20180425","0b18a0837430b9fc3dff4d767cbc41482bd486303c51f378631de3de643565df","이호테우해변","종합상황실 외벽(동","서)","","해변","제주시 이호1동","제주시 이호1동 1665-1번지선","33.4972466","2018","04"
"20180425","d53579217d729b5ea7fbd144ac18a4fa0caaec0c74ee26c99bc73dc9cb547047","제주국민체육센터","1층 출입구천정","","공영관광지","제주시 건입동","제주시 건입동 513","33.51451","126.546508","2018","04"
"20180425","e212b1bebafba2ff669b7101bc2d100ba8a1bad576b2743b9f8c071592f481d2","제주해녀박물관","1층 홀","","공영관광지","제주시 구좌읍","제주시 구좌읍 해녀박물관길 26","33.523164","126.862967","2018","04"
"20180425","51579e7a06768ce22f5e2234a990d1402ed846c862d21e72c0ebf59a74dd5956","한라병원","버스정보시스템내부","","버스정류장","제주시 연동","제주시 연동 2335-4(북)","33.489506","126.485228","2018","04"
"20180425","5a4911aece7721ec0e9951af25ea451abc3a2c1560d1c1ca18f5f3df70a0c84f","-","-","","-","서귀포시 -","-","-","-","2018","04"
"20180425","19cd82025c5a51f6b800bde8c37014cd3904a6e7ec5e88a179aabe78856c854e","-","-","","-","서귀포시 -","-","-","-","2018","04"
"20180425","c162ee6e19f8be6044191e7da62a516811cc4e9605558dddaef024de9c4b5fe2","-","-","","-","서귀포시 -","-","-","-","2018","04"
"20180425","72eda540f8956b54ad7be43823eadc5be0d35550e07a8242a8f5fdfb080c60bd","-","-","","-","서귀포시 -","-","-","-","2018","04"
"20180425","df68676f207b1f9c507be011ff52eef9d1d4d8b8c2c1a72bfc4af8452c164d6d","-","-","","-","서귀포시 -","-","-","-","2018","04"
"20180425","b930e18052ac79168410aba89829c5b998d0816c9f954eb055c6c7787aaf187c","-","-","","-","서귀포시 -","-","-","-","2018","04"
"20180425","12eb671fb2d3250d5e9db5c24f59971b6bc61d7070b8ca8acc5af69d9d1eb130","-","-","","-","서귀포시 -","-","-","-","2018","04"
"20180425","82797aac428b8edae0ed397295e4727750551e7b9e7da9fac05991731bff6b53","-","-","","-","서귀포시 -","-","-","-","2018","04"
"20180425","bfdefe3805ca92304aba377ff95c3c8ec0edb2841c058b8abf566ef23e05402c","-","-","","-","서귀포시 -","-","-","-","2018","04"
"20180425","7e544863f86ff488342ec7c8190d5213a3dc58ed6f5d066913e5812a7b6a1806","-","-","","-","서귀포시 -","-","-","-","2018","04"
"20180425","14db6def164c04aed44dbaede750ed69d97083556b5adb342283bd6cf3b9f0d5","-","-","","-","서귀포시 -","-","-","-","2018","04"
"20180425","5239907fafaa7833bf6de7dde11b7f1877dbabe0f6cf084bf731d65687852034","-","-","","-","서귀포시 -","-","-","-","2018","04"
"20180425","c7afdecd4f59fc83e390232111f1513ef3bba286e00fae1daebba24fcbf56594","-","-","","-","서귀포시 -","-","-","-","2018","04"
"20180425","89b7f4240249e213a7be970e634be8e7e4c94cf7b7b7a50d9748860f66423233","-","-","","-","서귀포시 -","-","-","-","2018","04"
"20180425","497ea84addf6536ef722d35d8a480bb23dbb1f8969d400109b77f8928f1f9e91","-","-","","-","서귀포시 -","-","-","-","2018","04"
"20180425","824ee5bcfc1dc0f320f9860ff7a0faacafe28981ad98b3043d6e8a49c6d40563","-","-","","-","서귀포시 -","-","-","-","2018","04"
"20180425","4e4f5a0e87f108837c052deb51d34d7478e342666cb2a0715a3ce550df9b2f67","-","-","","-","서귀포시 -","-","-","-","2018","04"
"20180425","0c216f18af838d5339ddc3f775a96338bd20b0199c7c859c4af1142d729ad0a0","-","-","","-","서귀포시 -","-","-","-","2018","04"
"20180425","f819871a735dbf8f8bd1dcf3eb8534130cfa817c5a46456c429adb647c4823ac","-","-","","-","서귀포시 ","-","-","-","2018","04"
"20180425","b6f1fa09edd627bf2c2c8faf1bdaa4da035880e1a577c63704239086fa5b9d4e","-","-","","-","서귀포시 -","-","-","-","2018","04"
"20180425","631d82191bbfc8da4942a6a0941764b94a2bd015343368765ffa80d5964b76f4","Bus_HamDeok_high_Sch_#1_B","-","","-","- -","-","-","-","2018","04"
"20180425","b1a3a730fb52cd01fcde57b99d6067640817ee7d2af594eabbe48f0e82256719","Bus_HamDeokBiSeokGeoRi_#1_B","-","","-","- -","-","-","-","2018","04"
"20180425","1c02e2fdf56f85cf028454917cfc2eae193fdba9a52ba7bbd6ae0b85d440787a","Jeju_hang_Yeonan_Teminal_#1_A_in","-","","-","- -","-","-","-","2018","04"
"20180425","c4b2472fbf3bbed24b300937dbdf4b2d7647d68ccc2cd15027ce921175a6e516","gatexhibitionB1","-","","-","- -","-","-","-","2018","04"
"20180425","056d975ead92808694cc86c072b3992e2b860d6e43e7ea1c2ba4222fb7a82774","Dongmoonmarket#8(Pub_market_in)","-","","-","- -","-","-","-","2018","04"
"20180425","e608b42f8765858e14237b8204b6cc5b95fad1d52c869b94c6c4773d2cae465a","bukchondolharubang","-","","-","- -","-","-","-","2018","04"
"20180425","a0bb0d4123086a0f9e19f0f943cb3e75c517ac6732f8faeb48818fcd63bcb403","artland","-","","-","- -","-","-","-","2018","04"
"20180425","3a1c91bed03a0ed4a3217c50e18f0690b22162367d10024a1f919ec0a31b1e48","maparkNo2","-","","-","- -","-","-","-","2018","04"
"20180425","ed92942c3051b8e949df92a7c67fda121ec7fda045df1de258718eff426dacef","wassup","-","","-","- -","-","-","-","2018","04"
"20180425","28847838421810cdd2e0d92d60195a2cec3a3a90c1a88201f1b7b963a7a4a83a","JihaSangga#1(9&10exit)_B","-","","-","- -","-","-","-","2018","04"
"20180425","9b18abb3d640c03f79ebf6c34e92cc8def1a4934873562dc35f60fa12de58366","Elec_Gujwa_Gym","-","","-","- -","-","-","-","2018","04"
"20180425","842c5f0b2336e4ed051ac2500aa401128a344d9bfd03f221a12e0b13c9221afd","docheong_Sub_BD_3F","-","","-","- -","-","-","-","2018","04"
"20180425","143c124f8906f5c3dee3794b6da89e73c65b243f73239430ffec8a4ab2472265","Olle17#1(Gwangryungilri)A","-","","-","- -","-","-","-","2018","04"
"20180425","2d9247f87dc1d150e1f0a7a3852332edd626c5ca09bb8cde99d79c5780778e00","Samsunghyeol_B","-","","-","- -","-","-","-","2018","04"
"20180425","52d07bf5883dd703fd42ceefdd1d8d97b62362d7f54da437893ea6602052fd43","Jeolmul#3_pond_C","-","","-","- -","-","-","-","2018","04"
"20180425","53b78ccd620ba69b592bf427bafbe5fe170d1068c015939dd0f7f8fa350a18cf","Jeolmul#3_pond_A","-","","-","- -","-","-","-","2018","04"
"20180425","14dd811b9811cf3256cecc5d85fa3734a5f15eec2012e80c3336fa074549880d","TopdongThema#4_rest-room_C","-","","-","- -","-","-","-","2018","04"
"20180425","c45c38615ba9292a6c1aa8fcce91cea36a0016da8b27b8c1f2b71e7be374e9d2","Olle19#2(BukchonPort)_A","-","","-","- -","-","-","-","2018","04"
"20180425","513b68da3bdf08f831928d7a5b8ae04ad733db4fd145a01048f512be80675e6c","Aewol_Road_#2_Guumpogu_B","-","","-","- -","-","-","-","2018","04"
"20180425","6655ad17a5ccce433d5ccfd7358c2601c67ad60944e9c2b6373f32cf6283625d","Olle16#1(Gonae_port)_A","-","","-","- -","-","-","-","2018","04"
"20180425","e62c0a6813e03c57ab636d42763c34fbc3cb5a69322e306a99ed419ff60379fa","HandamBeach#1(park)_C","-","","-","- -","-","-","-","2018","04"
"20180425","b4f06e0e2dbc26f2748ec900dff3d64be5c276717491bc6be29687a42e4d0e3c","MovieRoad#1(CCTV)_B","-","","-","- -","-","-","-","2018","04"
"20180425","483434e29cc2ab2dd9168adabc63858e48bb5d833d01b3a8cd28dcfcab657a80","Olle13#1(yongsu_port)_A","-","","-","- -","-","-","-","2018","04"
"20180425","9ed6c9f13b59f2948e8d8f8eeacbc0e2e9cd2f9aa581235fcb76b4574a39f8f5","Olle21#2(Jongdal_port)A","-","","-","- -","-","-","-","2018","04"
"20180425","9c3bfc4039e43c32771832010d43fbd16e1f3a520d0213734183cc8fc7d97176","ArtRoad#1(Inchonmunhwa)_B","-","","-","- -","-","-","-","2018","04"
"20180425","89f8e69ac9872bdc758cec14a143dcc5024cc01793e726973d37d9901b434c5e","Guksu#1(Park_CCTV)_B","-","","-","- -","-","-","-","2018","04"
"20180425","0abce99ec2225254e51960e9f1849e1e38d5a01252722079b664ac126eb01b3a","Dongmoonmarket#3(Biyang)A","-","","-","- -","-","-","-","2018","04"
"20180425","898eba25fc1b1199d414d832937cff96f67933d7e25ca8183c7e0e0dd0cb2a4d","Olle18#3(Dakmoru)A","-","","-","- -","-","-","-","2018","04"
"20180425","85d4f75ef2a6350e3f09ad0f9c226d9f33c1b9b024302e3fa78b034fe1334b07","Manjanggul(parking)_C","-","","-","- -","-","-","-","2018","04"
"20180425","c0bfe04aae6761bd6ce582f2cec3852680e07f211a12fcb91d7a57cb40cc034f","Dongmoonmarket#6(Daeheung)A","-","","-","- -","-","-","-","2018","04"
"20180425","4bd6bcfde5baa252ae1ba15c6bfb1496a7b3e6bae6889f3cceb1374d390d830f","MiniLandA","-","","-","- -","-","-","-","2018","04"
"20180425","e5c43c96eb11c1236feae13c956b88f74110c89a5203b24628d756564a807531","BangLimWon","-","","-","- -","-","-","-","2018","04"
"20180425","10cb16149476e416f45a340f01099551b8589aa6befca4f1274f791a40f21703","JochonBus#4(Hamduk_Tulbo)","-","","-","- -","-","-","-","2018","04"
"20180425","2cc8aafef58b0f296f0f9a3c47a3fad97be2ff9cf819189c88fdaa0ba20fde36","CultureRoad(Gwandukjung_BUS)A","-","","-","- -","-","-","-","2018","04"
"20180425","26be131faca60413449cc72ac8f4a43cefa28b722478eefa2efcdede3c8455ae","VicheollinA","-","","-","- -","-","-","-","2018","04"
"20180425","cd1e0f336737b5d2a51d5acf934eb6d7968d887e13d9aa90d8dd3e60d55512c1","HallimBus#2(Hallimyiyagi)","-","","-","- -","-","-","-","2018","04"
"20180425","d074df63f7fa676c12696fda44a5e7b83921d920063b639b75db6cddd2674b6e","HadoBeach_C","-","","-","- -","-","-","-","2018","04"
"20180425","d3f517e32640e50a47459ebc395d0a315dfd25c3632b1389879d0d992ff7c60c","GujwaBus#4(Base_station)","-","","-","- -","-","-","-","2018","04"
"20180425","7f9a074b104785f15749a1b80f242c53e99d868ced2f2d518e032fc8c2245629","HwansangForestA","-","","-","- -","-","-","-","2018","04"
"20180425","e4fcf1c35ea5692f831821382955b7d85ce923994609c6488f608ecdee034510","HamdukBeach_#3(Rest)A","-","","-","- -","-","-","-","2018","04"
"20180425","50d024555f5d06dfc5a7990fce5a4f6048f136b2703a695316441b87c9f8fe38","Bizarim#2_restA","-","","-","- -","-","-","-","2018","04"
"20180425","bc8105a844c83c25611b69b1a8b8bee610f332c871db71c0f087d3b143f19dcd","SegyeJayeonYousanCenter_A","-","","-","- -","-","-","-","2018","04"
"20180425","0aff6ca4eab20eb7cfa8b0b9f98b5785af2e05c7f1de665923f2fb06b708f35d","SegyeJayeonYousanCenter_B","-","","-","- -","-","-","-","2018","04"
"20180425","70a3a776baf7dc45c0c5725eeb8f09ba9d088236d64fdd2261a89c6d7961c8af","Elec_Chuksan_Jinhungwon","-","","-","- -","-","-","-","2018","04"
"20180425","45d0a8df13e59f4ddeba1e07ca8612225eb4b1644e6fb685f8ae130fec3064cd","Jeju_DolMunHwa_GongWon#1_B","-","","-","- -","-","-","-","2018","04"
